Node	Context	Thread	Function	NumCalls	NumSubr	Inclusive PAPI_VEC_SP	Exclusive PAPI_VEC_SP	Inclusive PAPI_VEC_DP	Exclusive PAPI_VEC_DP	Inclusive PAPI_DP_OPS	Exclusive PAPI_DP_OPS	Inclusive TIME	Exclusive TIME	Inclusive PAPI_FP_OPS	Exclusive PAPI_FP_OPS	Group
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <690, 698>]	2401.0	0.0	0.0	0.0	0.0	0.0	17185.0	17185.0	48291.0	48291.0	19205.0	19205.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <701, 709>]	2401.0	2401.0	0.0	0.0	48942.0	48942.0	87425.0	70403.0	133585.0	86581.0	58982.0	39773.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <701, 709>]	2401.0	0.0	0.0	0.0	0.0	0.0	17022.0	17022.0	47004.0	47004.0	19209.0	19209.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <712, 720>]	2401.0	2401.0	0.0	0.0	41022.0	41022.0	85153.0	68513.0	92900.0	47046.0	57818.0	39050.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <712, 720>]	2401.0	0.0	0.0	0.0	0.0	0.0	16640.0	16640.0	45854.0	45854.0	18768.0	18768.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <723, 731>]	2401.0	2401.0	0.0	0.0	40052.0	40052.0	78737.0	62878.0	90294.0	47680.0	59155.0	40436.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <723, 731>]	2401.0	0.0	0.0	0.0	0.0	0.0	15859.0	15859.0	42614.0	42614.0	18719.0	18719.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <737, 745>]	801.0	801.0	0.0	0.0	10808.0	10808.0	26025.0	20413.0	27620.0	12987.0	19814.0	13483.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <737, 745>]	801.0	0.0	0.0	0.0	0.0	0.0	5612.0	5612.0	14633.0	14633.0	6331.0	6331.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <748, 756>]	801.0	801.0	0.0	0.0	16858.0	16858.0	30473.0	25441.0	27470.0	12529.0	19012.0	13343.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <748, 756>]	801.0	0.0	0.0	0.0	0.0	0.0	5032.0	5032.0	14941.0	14941.0	5669.0	5669.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <759, 767>]	801.0	801.0	0.0	0.0	14850.0	14850.0	25634.0	20023.0	36759.0	21950.0	19502.0	13094.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <759, 767>]	801.0	0.0	0.0	0.0	0.0	0.0	5611.0	5611.0	14809.0	14809.0	6408.0	6408.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <770, 778>]	801.0	801.0	0.0	0.0	13498.0	13498.0	27296.0	21660.0	32850.0	19582.0	19610.0	13200.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <770, 778>]	801.0	0.0	0.0	0.0	0.0	0.0	5636.0	5636.0	13268.0	13268.0	6410.0	6410.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <781, 789>]	801.0	801.0	0.0	0.0	15656.0	15656.0	29248.0	25045.0	25898.0	9661.0	18527.0	12929.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <781, 789>]	801.0	0.0	0.0	0.0	0.0	0.0	4203.0	4203.0	16237.0	16237.0	5598.0	5598.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <792, 800>]	801.0	801.0	0.0	0.0	12528.0	12528.0	36782.0	32052.0	25812.0	10760.0	19250.0	13034.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <792, 800>]	801.0	0.0	0.0	0.0	0.0	0.0	4730.0	4730.0	15052.0	15052.0	6216.0	6216.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <806, 814>]	2401.0	2401.0	0.0	0.0	38196.0	38196.0	76063.0	60825.0	103375.0	60463.0	55671.0	38757.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <806, 814>]	2401.0	0.0	0.0	0.0	0.0	0.0	15238.0	15238.0	42912.0	42912.0	16914.0	16914.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <817, 825>]	2401.0	2401.0	0.0	0.0	40872.0	40872.0	80030.0	65541.0	103705.0	61207.0	56531.0	39708.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <817, 825>]	2401.0	0.0	0.0	0.0	0.0	0.0	14489.0	14489.0	42498.0	42498.0	16823.0	16823.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <828, 836>]	2401.0	2401.0	0.0	0.0	50312.0	50312.0	88472.0	71670.0	154681.0	113027.0	58185.0	38970.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <828, 836>]	2401.0	0.0	0.0	0.0	0.0	0.0	16802.0	16802.0	41654.0	41654.0	19215.0	19215.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <839, 847>]	2401.0	2401.0	0.0	0.0	38222.0	38222.0	77952.0	61117.0	138220.0	94781.0	57865.0	38661.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <839, 847>]	2401.0	0.0	0.0	0.0	0.0	0.0	16835.0	16835.0	43439.0	43439.0	19204.0	19204.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <850, 858>]	2401.0	2401.0	0.0	0.0	43276.0	43276.0	75877.0	61327.0	91331.0	43424.0	56184.0	39490.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <850, 858>]	2401.0	0.0	0.0	0.0	0.0	0.0	14550.0	14550.0	47907.0	47907.0	16694.0	16694.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <861, 869>]	2401.0	2401.0	0.0	0.0	47218.0	47218.0	84305.0	68380.0	89636.0	41796.0	55019.0	38563.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <861, 869>]	2401.0	0.0	0.0	0.0	0.0	0.0	15925.0	15925.0	47840.0	47840.0	16456.0	16456.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <875, 883>]	1.0	1.0	0.0	0.0	32.0	32.0	28.0	22.0	93.0	74.0	24.0	16.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <875, 883>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	19.0	19.0	8.0	8.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <886, 894>]	1.0	1.0	0.0	0.0	14.0	14.0	25.0	18.0	37.0	25.0	23.0	16.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <886, 894>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	12.0	12.0	7.0	7.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <897, 905>]	1.0	1.0	0.0	0.0	24.0	24.0	36.0	29.0	116.0	69.0	24.0	16.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <897, 905>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	47.0	47.0	8.0	8.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <908, 916>]	1.0	1.0	0.0	0.0	12.0	12.0	36.0	29.0	50.0	33.0	24.0	16.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <908, 916>]	1.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	17.0	17.0	8.0	8.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <919, 927>]	1.0	1.0	0.0	0.0	10.0	10.0	34.0	28.0	29.0	18.0	24.0	17.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <919, 927>]	1.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	11.0	11.0	7.0	7.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <930, 938>]	1.0	1.0	0.0	0.0	30.0	30.0	25.0	20.0	101.0	66.0	27.0	19.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <930, 938>]	1.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	35.0	35.0	8.0	8.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <944, 952>]	2401.0	2401.0	0.0	0.0	51380.0	51380.0	90483.0	75486.0	103352.0	51544.0	59106.0	39897.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <944, 952>]	2401.0	0.0	0.0	0.0	0.0	0.0	14997.0	14997.0	51808.0	51808.0	19209.0	19209.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <955, 963>]	2401.0	2401.0	0.0	0.0	44700.0	44700.0	79269.0	64757.0	101564.0	53389.0	59225.0	40485.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <955, 963>]	2401.0	0.0	0.0	0.0	0.0	0.0	14512.0	14512.0	48175.0	48175.0	18740.0	18740.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <966, 974>]	2401.0	2401.0	0.0	0.0	40366.0	40366.0	80144.0	63307.0	154595.0	106534.0	59278.0	40062.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <966, 974>]	2401.0	0.0	0.0	0.0	0.0	0.0	16837.0	16837.0	48061.0	48061.0	19216.0	19216.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <977, 985>]	2401.0	2401.0	0.0	0.0	38366.0	38366.0	91050.0	74227.0	138629.0	89935.0	58767.0	39592.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <977, 985>]	2401.0	0.0	0.0	0.0	0.0	0.0	16823.0	16823.0	48694.0	48694.0	19175.0	19175.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <988, 996>]	2401.0	2401.0	0.0	0.0	44990.0	44990.0	99530.0	84399.0	94794.0	50857.0	55530.0	38942.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <988, 996>]	2401.0	0.0	0.0	0.0	0.0	0.0	15131.0	15131.0	43937.0	43937.0	16588.0	16588.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <999, 1007>]	2401.0	2401.0	0.0	0.0	43508.0	43508.0	74592.0	59222.0	88942.0	40822.0	57260.0	40458.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <999, 1007>]	2401.0	0.0	0.0	0.0	0.0	0.0	15370.0	15370.0	48120.0	48120.0	16802.0	16802.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <108, 1424>]	6401.0	0.0	0.0	0.0	0.0	0.0	32544.0	32544.0	114207.0	114207.0	38652.0	38652.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/field_summary_kernel.f90 <55, 79>]	82.0	164.0	0.0	0.0	4976.0	3492.0	2.77743734E8	4140.0	680280.0	1016.0	2.80430919E8	1870.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/field_summary_kernel.f90 <56, 78>]	82.0	82.0	0.0	0.0	1484.0	1484.0	2.7773909E8	2.77738434E8	677769.0	670995.0	2.80428557E8	2.80427819E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/field_summary_kernel.f90 <56, 78>]	82.0	0.0	0.0	0.0	0.0	0.0	656.0	656.0	6774.0	6774.0	738.0	738.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/field_summary_kernel.f90 <55, 79>]	82.0	0.0	0.0	0.0	0.0	0.0	504.0	504.0	1495.0	1495.0	492.0	492.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/viscosity_kernel.f90 <64, 137>]	800.0	1600.0	0.0	0.0	41412.0	28620.0	4.049020441E9	41837.0	6573186.0	8855.0	4.253686898E9	18550.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/viscosity_kernel.f90 <66, 135>]	800.0	800.0	0.0	0.0	12792.0	12792.0	4.048973338E9	4.048966938E9	6549967.0	6380449.0	4.253662417E9	4.253655215E9	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/viscosity_kernel.f90 <66, 135>]	800.0	0.0	0.0	0.0	0.0	0.0	6400.0	6400.0	169518.0	169518.0	7202.0	7202.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/viscosity_kernel.f90 <64, 137>]	800.0	0.0	0.0	0.0	0.0	0.0	5266.0	5266.0	14364.0	14364.0	5931.0	5931.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <99, 151>]	800.0	2400.0	0.0	0.0	76020.0	42920.0	2.141841578E9	56895.0	5548104.0	11769.0	2.889544167E9	23847.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <101, 139>]	800.0	800.0	0.0	0.0	16660.0	16660.0	2.141748624E9	2.141742219E9	5317261.0	5250445.0	2.85955977E9	2.859552568E9	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <101, 139>]	800.0	0.0	0.0	0.0	0.0	0.0	6405.0	6405.0	66816.0	66816.0	7202.0	7202.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <141, 149>]	800.0	800.0	0.0	0.0	16440.0	16440.0	31640.0	25241.0	204535.0	186289.0	2.9955742E7	2.9948572E7	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <141, 149>]	800.0	0.0	0.0	0.0	0.0	0.0	6399.0	6399.0	18246.0	18246.0	7170.0	7170.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/calc_dt_kernel.f90 <99, 151>]	800.0	0.0	0.0	0.0	0.0	0.0	4419.0	4419.0	14539.0	14539.0	4808.0	4808.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <72, 172>]	1600.0	3200.0	0.0	0.0	84348.0	55038.0	4.667860758E9	77250.0	7663392.0	17982.0	4.699627395E9	36052.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <76, 120>]	800.0	800.0	0.0	0.0	13130.0	13130.0	2.405890466E9	2.405884053E9	3751041.0	3500574.0	2.426944164E9	2.426937559E9	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <76, 120>]	800.0	0.0	0.0	0.0	0.0	0.0	6413.0	6413.0	250467.0	250467.0	6605.0	6605.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <72, 172>]	1600.0	0.0	0.0	0.0	0.0	0.0	9278.0	9278.0	28892.0	28892.0	9629.0	9629.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <41, 63>]	800.0	2400.0	0.0	0.0	80206.0	43050.0	129303.0	62394.0	454534.0	11273.0	72354.0	24598.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <43, 51>]	800.0	800.0	0.0	0.0	19934.0	19934.0	30846.0	24454.0	214415.0	198493.0	21782.0	14590.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <43, 51>]	800.0	0.0	0.0	0.0	0.0	0.0	6392.0	6392.0	15922.0	15922.0	7192.0	7192.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <53, 61>]	800.0	800.0	0.0	0.0	17222.0	17222.0	31857.0	25476.0	214314.0	199252.0	21047.0	13879.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <53, 61>]	800.0	0.0	0.0	0.0	0.0	0.0	6381.0	6381.0	15062.0	15062.0	7168.0	7168.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/revert_kernel.f90 <41, 63>]	800.0	0.0	0.0	0.0	0.0	0.0	4206.0	4206.0	14532.0	14532.0	4927.0	4927.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <60, 172>]	800.0	6400.0	0.0	0.0	247740.0	120258.0	3.732258991E9	157690.0	5778195.0	27065.0	3.730877775E9	53136.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <62, 82>]	800.0	800.0	0.0	0.0	19242.0	19242.0	7.45794226E8	7.4578783E8	837409.0	815926.0	7.47960304E8	7.47953095E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <62, 82>]	800.0	0.0	0.0	0.0	0.0	0.0	6396.0	6396.0	21483.0	21483.0	7209.0	7209.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <84, 96>]	800.0	800.0	0.0	0.0	15330.0	15330.0	4.9154373E8	4.91537333E8	873890.0	854017.0	4.90553649E8	4.90546445E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <84, 96>]	800.0	0.0	0.0	0.0	0.0	0.0	6397.0	6397.0	19873.0	19873.0	7204.0	7204.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <98, 111>]	800.0	800.0	0.0	0.0	18068.0	18068.0	4.96026638E8	4.96020246E8	892283.0	812260.0	4.95478141E8	4.95470945E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <98, 111>]	800.0	0.0	0.0	0.0	0.0	0.0	6392.0	6392.0	80023.0	80023.0	7196.0	7196.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <113, 126>]	800.0	800.0	0.0	0.0	19904.0	19904.0	5.05883242E8	5.05876843E8	734548.0	712587.0	5.03808407E8	5.0380121E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <113, 126>]	800.0	0.0	0.0	0.0	0.0	0.0	6399.0	6399.0	21961.0	21961.0	7197.0	7197.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <128, 141>]	800.0	800.0	0.0	0.0	18632.0	18632.0	4.90453705E8	4.90447309E8	828278.0	809703.0	4.90458633E8	4.9045144E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <128, 141>]	800.0	0.0	0.0	0.0	0.0	0.0	6396.0	6396.0	18575.0	18575.0	7193.0	7193.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <143, 155>]	800.0	800.0	0.0	0.0	19066.0	19066.0	4.95231908E8	4.95225507E8	814008.0	795270.0	4.95366775E8	4.9535947E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <143, 155>]	800.0	0.0	0.0	0.0	0.0	0.0	6401.0	6401.0	18738.0	18738.0	7305.0	7305.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <157, 170>]	800.0	800.0	0.0	0.0	17240.0	17240.0	5.07163046E8	5.07156638E8	756283.0	692137.0	5.07193926E8	5.07186712E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <157, 170>]	800.0	0.0	0.0	0.0	0.0	0.0	6408.0	6408.0	64146.0	64146.0	7214.0	7214.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/accelerate_kernel.f90 <60, 172>]	800.0	0.0	0.0	0.0	0.0	0.0	4806.0	4806.0	14431.0	14431.0	4804.0	4804.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <124, 168>]	800.0	800.0	0.0	0.0	16180.0	16180.0	2.261883764E9	2.261877206E9	3865477.0	3758436.0	2.27263755E9	2.27263092E9	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/PdV_kernel.f90 <124, 168>]	800.0	0.0	0.0	0.0	0.0	0.0	6558.0	6558.0	107041.0	107041.0	6630.0	6630.0	OpenMP
0	0	5	parallel (parallel begin/end) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <55, 93>]	800.0	3200.0	0.0	0.0	109970.0	55644.0	9.75835045E8	73316.0	1499461.0	14786.0	9.76126828E8	30651.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <57, 67>]	800.0	800.0	0.0	0.0	17260.0	17260.0	3.03665323E8	3.03658916E8	487644.0	466535.0	3.03652431E8	3.0364523E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <57, 67>]	800.0	0.0	0.0	0.0	0.0	0.0	6407.0	6407.0	21109.0	21109.0	7201.0	7201.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <69, 79>]	800.0	800.0	0.0	0.0	20810.0	20810.0	3.00054237E8	3.00047834E8	448817.0	424392.0	3.00369557E8	3.00362367E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <69, 79>]	800.0	0.0	0.0	0.0	0.0	0.0	6403.0	6403.0	24425.0	24425.0	7190.0	7190.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <81, 91>]	800.0	800.0	0.0	0.0	16256.0	16256.0	3.72037655E8	3.72031283E8	533550.0	513708.0	3.72069224E8	3.72062014E8	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <81, 91>]	800.0	0.0	0.0	0.0	0.0	0.0	6372.0	6372.0	19842.0	19842.0	7210.0	7210.0	OpenMP
0	0	5	parallel (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/flux_calc_kernel.f90 <55, 93>]	800.0	0.0	0.0	0.0	0.0	0.0	4514.0	4514.0	14664.0	14664.0	4965.0	4965.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <1013, 1021>]	1600.0	1600.0	0.0	0.0	27758.0	27758.0	49213.0	39472.0	69658.0	39310.0	38632.0	25834.0	OpenMP
0	0	5	do (barrier enter/exit) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <1013, 1021>]	1600.0	0.0	0.0	0.0	0.0	0.0	9741.0	9741.0	30348.0	30348.0	12798.0	12798.0	OpenMP
0	0	5	do (loop body) [OpenMP location: file:/fs3/d63/d63/shared/1_c/update_halo_kernel.f90 <1024, 1032>]	1600.0	1600.0	0.0	0.0	28842.0	28842.0	53630.0	43646.0	66564.0	37047.0	39505.0	26713.0	OpenMP
